"Mass","formula","El_comp","Class","HC","OC","AImod","NOSC","Gibbs","DBE_AI","DBE_C","KM","KMD","C","H","O","N","S","P"
207.1021257,"","","None",NA,NA,Inf,NA,NA,NA,NA,206.870873616279,-0.870873616278914,0,0,0,0,0,0
207.1092062,"","","None",NA,NA,Inf,NA,NA,NA,NA,206.877946210129,-0.87794621012938,0,0,0,0,0,0
207.149355,"","","None",NA,NA,Inf,NA,NA,NA,NA,206.918050179621,-0.91805017962065,0,0,0,0,0,0
207.1868613,"","","None",NA,NA,Inf,NA,NA,NA,NA,206.955514599751,-0.955514599750984,0,0,0,0,0,0
207.1902141,"","","None",NA,NA,Inf,NA,NA,NA,NA,206.958863655985,-0.958863655984544,0,0,0,0,0,0
207.2374293,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.00602613507,-0.00602613507044225,0,0,0,0,0,0
207.2829696,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.051515584365,-0.0515155843646085,0,0,0,0,0,0
207.3505184,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.118988958771,-0.11898895877107,0,0,0,0,0,0
207.4052193,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.173628779257,-0.173628779257456,0,0,0,0,0,0
207.4419921,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.21036051842,-0.210360518420458,0,0,0,0,0,0
207.505002,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.273300061003,-0.273300061003226,0,0,0,0,0,0
207.508675,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.276968959699,-0.276968959698621,0,0,0,0,0,0
207.5604144,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.328650587022,-0.328650587022366,0,0,0,0,0,0
207.5841215,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.352331215463,-0.352331215462726,0,0,0,0,0,0
207.6186588,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.386829950805,-0.38682995080498,0,0,0,0,0,0
207.6328519,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.401007202663,-0.401007202662726,0,0,0,0,0,0
207.686776,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.454871090531,-0.454871090530929,0,0,0,0,0,0
207.7566782,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.52469523711,-0.524695237109938,0,0,0,0,0,0
207.7822581,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.550246574365,-0.550246574365076,0,0,0,0,0,0
207.7867026,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.554686111597,-0.554686111596681,0,0,0,0,0,0
207.8121871,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.580142155376,-0.580142155376279,0,0,0,0,0,0
207.8125622,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.580516836536,-0.580516836536304,0,0,0,0,0,0
208.2146615,"","","None",NA,NA,Inf,NA,NA,NA,NA,207.982167148866,-0.982167148865727,0,0,0,0,0,0
208.258871,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.026327284143,-0.0263272841430648,0,0,0,0,0,0
208.2720714,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.039512944458,-0.0395129444584938,0,0,0,0,0,0
208.3542919,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.121641636314,-0.121641636313683,0,0,0,0,0,0
208.3956746,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.162978128021,-0.162978128021166,0,0,0,0,0,0
208.4317727,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.19903592056,-0.19903592056022,0,0,0,0,0,0
208.4474593,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.214705004763,-0.214705004762521,0,0,0,0,0,0
208.4633062,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.230534209972,-0.230534209972433,0,0,0,0,0,0
208.5162421,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.283411001274,-0.283411001273578,0,0,0,0,0,0
208.5409379,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.308079225723,-0.308079225722651,0,0,0,0,0,0
208.5563346,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.32345873363,-0.323458733629906,0,0,0,0,0,0
208.7399067,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.506825855383,-0.506825855383084,0,0,0,0,0,0
208.7503615,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.51726898146,-0.517268981460006,0,0,0,0,0,0
208.7642358,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.531127789293,-0.531127789292668,0,0,0,0,0,0
208.7911435,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.558005443914,-0.558005443914482,0,0,0,0,0,0
208.8187596,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.58559070753,-0.585590707530486,0,0,0,0,0,0
208.8451408,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.611942450047,-0.611942450046911,0,0,0,0,0,0
208.8462066,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.613007059965,-0.613007059965099,0,0,0,0,0,0
208.8558041,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.622593843311,-0.622593843310852,0,0,0,0,0,0
208.892565,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.659313695762,-0.659313695761512,0,0,0,0,0,0
208.934397,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.701098985777,-0.701098985776582,0,0,0,0,0,0
208.9355664,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.702267080014,-0.70226708001411,0,0,0,0,0,0
208.9395113,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.706207575104,-0.70620757510352,0,0,0,0,0,0
208.9725267,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.739186109813,-0.739186109812948,0,0,0,0,0,0
208.9731697,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.739828391833,-0.739828391833413,0,0,0,0,0,0
208.9734666,"C9H6O2S2","CHOS","ConHC",0.67,0.22,0.6667,0.2222,53.9673,3,0.333333333333333,208.740124960312,-0.740124960312215,9,6,2,0,2,0
208.9836644,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.750311373358,-0.750311373357647,0,0,0,0,0,0
209.0197448,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.786351485661,-0.786351485660674,0,0,0,0,0,0
209.1225802,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.889072058734,-0.889072058734314,0,0,0,0,0,0
209.1866526,"","","None",NA,NA,Inf,NA,NA,NA,NA,208.95307291492,-0.953072914920085,0,0,0,0,0,0
209.241089,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.00744853075,-0.00744853074954221,0,0,0,0,0,0
209.2451372,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.011492210493,-0.0114922104932589,0,0,0,0,0,0
209.4504377,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.216563470121,-0.216563470120889,0,0,0,0,0,0
209.5022956,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.268363465126,-0.26836346512647,0,0,0,0,0,0
209.5214849,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.287531338183,-0.287531338182646,0,0,0,0,0,0
209.5229533,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.288998098554,-0.288998098554117,0,0,0,0,0,0
209.5265792,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.292619949842,-0.292619949841765,0,0,0,0,0,0
209.5634326,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.329432199006,-0.329432199006106,0,0,0,0,0,0
209.5765761,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.342561022857,-0.342561022856586,0,0,0,0,0,0
209.6186388,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.38457675527,-0.384576755270018,0,0,0,0,0,0
209.6384347,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.404350550991,-0.404350550991211,0,0,0,0,0,0
209.661212,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.427102417655,-0.427102417654538,0,0,0,0,0,0
209.6910775,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.45693456957,-0.45693456957045,0,0,0,0,0,0
209.7020005,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.467845372851,-0.467845372851059,0,0,0,0,0,0
209.7061681,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.472008319272,-0.47200831927168,0,0,0,0,0,0
209.7212513,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.487074677236,-0.487074677235796,0,0,0,0,0,0
209.7339208,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.499730030359,-0.499730030358904,0,0,0,0,0,0
209.7920819,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.557826187155,-0.557826187155058,0,0,0,0,0,0
209.899537,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.66516130183,-0.665161301830466,0,0,0,0,0,0
209.9188452,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.684447942122,-0.684447942121835,0,0,0,0,0,0
209.9255913,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.691186509366,-0.691186509366304,0,0,0,0,0,0
209.9364938,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.702076835537,-0.702076835537412,0,0,0,0,0,0
209.9629907,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.728544148862,-0.72854414886217,0,0,0,0,0,0
210.0447996,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.810261700314,-0.810261700313561,0,0,0,0,0,0
210.1435421,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.908893943556,-0.908893943555938,0,0,0,0,0,0
210.1589628,"","","None",NA,NA,Inf,NA,NA,NA,NA,209.924297424665,-0.924297424664559,0,0,0,0,0,0
210.2734345,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.038641304542,-0.0386413045416987,0,0,0,0,0,0
210.2822068,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.047403809313,-0.0474038093131526,0,0,0,0,0,0
210.3261837,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.091331604314,-0.0913316043137513,0,0,0,0,0,0
210.3532536,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.118371277822,-0.118371277821552,0,0,0,0,0,0
210.4205275,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.185570059184,-0.185570059183817,0,0,0,0,0,0
210.4282439,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.193277842983,-0.193277842982667,0,0,0,0,0,0
210.480941,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.24591610093,-0.245916100930032,0,0,0,0,0,0
210.495936,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.260894357379,-0.260894357379073,0,0,0,0,0,0
210.5345628,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.299478026349,-0.299478026349107,0,0,0,0,0,0
210.5617814,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.326666233817,-0.326666233817178,0,0,0,0,0,0
210.5709434,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.335818003446,-0.33581800344615,0,0,0,0,0,0
210.6162459,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.38106991827,-0.38106991826993,0,0,0,0,0,0
210.6685199,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.433285548655,-0.433285548654538,0,0,0,0,0,0
210.748621,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.513297207051,-0.513297207050698,0,0,0,0,0,0
210.7580363,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.522701993843,-0.52270199384256,0,0,0,0,0,0
210.8299705,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.594555871472,-0.594555871472238,0,0,0,0,0,0
210.8421307,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.606702493284,-0.606702493284303,0,0,0,0,0,0
210.8431744,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.60774502788,-0.60774502787956,0,0,0,0,0,0
210.8599886,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.624540452994,-0.624540452993614,0,0,0,0,0,0
210.8690603,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.633602023452,-0.63360202345234,0,0,0,0,0,0
210.9118363,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.676330259389,-0.676330259388607,0,0,0,0,0,0
210.9131272,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.677619717958,-0.677619717958123,0,0,0,0,0,0
210.9240571,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.688537413534,-0.688537413534135,0,0,0,0,0,0
210.958745,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.723186580715,-0.723186580715122,0,0,0,0,0,0
210.9622141,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.726651807087,-0.72665180708708,0,0,0,0,0,0
210.9815641,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.745980200704,-0.745980200704224,0,0,0,0,0,0
210.9899639,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.754370621412,-0.754370621412477,0,0,0,0,0,0
211.0245802,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.788948268543,-0.788948268542669,0,0,0,0,0,0
211.0404372,"C9H11O3N1P1","CHONP","Lignin",1.22,0.33,0.3636,-0.7778,82.4673,0.5,0.0555555555555556,210.804787562475,-0.804787562474814,9,11,3,1,0,1
211.0507434,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.81508225448,-0.81508225447979,0,0,0,0,0,0
211.0667499,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.831070881479,-0.831070881478894,0,0,0,0,0,0
211.1474585,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.911689361535,-0.911689361535139,0,0,0,0,0,0
211.1706216,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.934826597411,-0.934826597410733,0,0,0,0,0,0
211.1819075,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.946099895474,-0.946099895473964,0,0,0,0,0,0
211.1898352,"","","None",NA,NA,Inf,NA,NA,NA,NA,210.954018743333,-0.954018743333336,0,0,0,0,0,0
211.2786709,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.042755248597,-0.0427552485971034,0,0,0,0,0,0
211.2946963,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.058762754492,-0.0587627544922782,0,0,0,0,0,0
211.3135825,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.077627865993,-0.077627865992639,0,0,0,0,0,0
211.3146775,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.078721643306,-0.0787216433058404,0,0,0,0,0,0
211.3214934,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.085529932611,-0.0855299326110526,0,0,0,0,0,0
211.3370419,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.101061071017,-0.101061071017028,0,0,0,0,0,0
211.3458942,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.10990348646,-0.109903486459785,0,0,0,0,0,0
211.4355398,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.199448987382,-0.199448987381942,0,0,0,0,0,0
211.4604553,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.224336666512,-0.224336666512073,0,0,0,0,0,0
211.479535,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.243395061949,-0.243395061948604,0,0,0,0,0,0
211.5621214,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.325889245237,-0.325889245236567,0,0,0,0,0,0
211.6471171,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.410790038279,-0.410790038278634,0,0,0,0,0,0
211.6494903,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.413160588342,-0.413160588342294,0,0,0,0,0,0
211.6573803,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.421041778298,-0.42104177829782,0,0,0,0,0,0
211.6674095,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.431059779603,-0.431059779603487,0,0,0,0,0,0
211.7045113,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.468120151402,-0.468120151402189,0,0,0,0,0,0
211.7080403,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.471645210889,-0.47164521088925,0,0,0,0,0,0
211.7129202,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.476519661949,-0.476519661949311,0,0,0,0,0,0
211.7536316,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.517185603236,-0.517185603236385,0,0,0,0,0,0
211.800286,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.563787908517,-0.563787908516531,0,0,0,0,0,0
211.8007692,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.564270568971,-0.564270568971097,0,0,0,0,0,0
211.8010963,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.564597303728,-0.564597303728334,0,0,0,0,0,0
211.8496165,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.61306332564,-0.61306332563953,0,0,0,0,0,0
211.9437424,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.707084123819,-0.707084123818703,0,0,0,0,0,0
211.9559461,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.719274197058,-0.719274197058297,0,0,0,0,0,0
211.9592229,"C6H3O2N3S2","CHONS","ConHC",0.5,0.33,Inf,2.3333,-6.19905,0,0,211.722547338154,-0.722547338154101,6,3,2,3,2,0
211.962996,"C6H2O5N2P1","CHONP","ConHC",0.33,0.83,4,1.5,17.55,-0.5,-0.0833333333333333,211.726316225077,-0.726316225076971,6,2,5,2,0,1
212.025425,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.788675516298,-0.788675516297843,0,0,0,0,0,0
212.0722626,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.835460817015,-0.835460817015246,0,0,0,0,0,0
212.1556585,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.918763596408,-0.918763596408269,0,0,0,0,0,0
212.1577225,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.920825291727,-0.920825291727454,0,0,0,0,0,0
212.1627418,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.925838987132,-0.925838987132209,0,0,0,0,0,0
212.2058154,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.968864490766,-0.968864490765668,0,0,0,0,0,0
212.2262196,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.989245907254,-0.989245907253661,0,0,0,0,0,0
212.2299469,"","","None",NA,NA,Inf,NA,NA,NA,NA,211.992969045317,-0.992969045317182,0,0,0,0,0,0
212.2733155,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.036289219551,-0.0362892195509801,0,0,0,0,0,0
212.2804662,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.043431935015,-0.0434319350154908,0,0,0,0,0,0
212.3089169,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.07185086671,-0.071850866709724,0,0,0,0,0,0
212.3139791,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.076907414212,-0.0769074142119734,0,0,0,0,0,0
212.3294721,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.09238311459,-0.0923831145897509,0,0,0,0,0,0
212.3350408,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.09794559653,-0.0979455965295983,0,0,0,0,0,0
212.3374847,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.100386767649,-0.100386767649013,0,0,0,0,0,0
212.4754905,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.23823846914,-0.238238469139844,0,0,0,0,0,0
212.4809094,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.243651318348,-0.243651318347702,0,0,0,0,0,0
212.4821231,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.244863663119,-0.244863663119418,0,0,0,0,0,0
212.5050701,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.267785040294,-0.267785040294257,0,0,0,0,0,0
212.5140003,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.276705268753,-0.276705268753119,0,0,0,0,0,0
212.5591188,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.321773389033,-0.321773389032955,0,0,0,0,0,0
212.5618386,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.32449015208,-0.32449015207996,0,0,0,0,0,0
212.6106433,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.373240356316,-0.373240356315961,0,0,0,0,0,0
212.6394695,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.402034368724,-0.40203436872352,0,0,0,0,0,0
212.640502,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.403065715825,-0.403065715824795,0,0,0,0,0,0
212.6732726,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.43579972388,-0.435799723880081,0,0,0,0,0,0
212.6820819,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.444599187337,-0.444599187336991,0,0,0,0,0,0
212.7925266,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.554920563798,-0.554920563798305,0,0,0,0,0,0
212.8222194,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.584580208553,-0.58458020855258,0,0,0,0,0,0
212.8312874,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.593638083143,-0.593638083142764,0,0,0,0,0,0
212.8322136,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.59456324894,-0.594563248939551,0,0,0,0,0,0
212.8365674,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.598912187448,-0.59891218744761,0,0,0,0,0,0
212.8390779,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.601419884201,-0.60141988420088,0,0,0,0,0,0
212.8402582,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.602598866267,-0.602598866267329,0,0,0,0,0,0
212.8493569,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.611687406578,-0.61168740657763,0,0,0,0,0,0
212.869507,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.631815006796,-0.631815006795961,0,0,0,0,0,0
212.8969852,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.659262524392,-0.659262524392346,0,0,0,0,0,0
212.9320286,"C7H2O4S2","CHOS","ConHC",0.29,0.57,1,1.4286,19.5849,1,0.142857142857143,212.694266794619,-0.694266794618869,7,2,4,0,2,0
212.9464206,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.708642724383,-0.708642724383111,0,0,0,0,0,0
212.9474655,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.709686457638,-0.709686457638412,0,0,0,0,0,0
212.9485389,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.71075865907,-0.710758659070365,0,0,0,0,0,0
212.9716257,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.733819680143,-0.733819680143256,0,0,0,0,0,0
213.0001436,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.762305736801,-0.762305736801352,0,0,0,0,0,0
213.0417318,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.803847499046,-0.803847499045702,0,0,0,0,0,0
213.0495965,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.811703417251,-0.811703417251437,0,0,0,0,0,0
213.0766573,"C10H14O5","CHO","Lignin",1.4,0.5,0.2,-0.4,71.7,-1,-0.1,212.83873400092,-0.838734000920397,10,14,5,0,0,0
213.1239052,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.885929143493,-0.885929143493144,0,0,0,0,0,0
213.1799487,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.94191006482,-0.941910064820405,0,0,0,0,0,0
213.1873141,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.949267240549,-0.949267240548949,0,0,0,0,0,0
213.2245545,"","","None",NA,NA,Inf,NA,NA,NA,NA,212.986466057586,-0.986466057585631,0,0,0,0,0,0
213.2458562,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.007743971917,-0.00774397191707976,0,0,0,0,0,0
213.2942051,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.056038885103,-0.056038885103419,0,0,0,0,0,0
213.360804,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.122563420177,-0.122563420176732,0,0,0,0,0,0
213.3712986,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.133046301813,-0.133046301812584,0,0,0,0,0,0
213.3854981,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.147229946524,-0.14722994652405,0,0,0,0,0,0
213.414891,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.176590026149,-0.176590026149341,0,0,0,0,0,0
213.4222266,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.183917435153,-0.183917435152836,0,0,0,0,0,0
213.422583,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.184273437193,-0.184273437193411,0,0,0,0,0,0
213.4718384,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.233473838174,-0.233473838173751,0,0,0,0,0,0
213.5073859,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.268981645518,-0.26898164551767,0,0,0,0,0,0
213.5412977,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.302855579299,-0.302855579298836,0,0,0,0,0,0
213.5567696,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.318310203237,-0.318310203237075,0,0,0,0,0,0
213.5639001,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.325432741257,-0.325432741257089,0,0,0,0,0,0
213.6001203,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.361612497458,-0.361612497458168,0,0,0,0,0,0
213.6117314,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.3732106324,-0.373210632400202,0,0,0,0,0,0
213.6461666,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.407607381748,-0.40760738174825,0,0,0,0,0,0
213.673932,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.435341778655,-0.435341778654561,0,0,0,0,0,0
213.8323271,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.593560013271,-0.59356001327086,0,0,0,0,0,0
213.8592021,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.620405004406,-0.620405004405796,0,0,0,0,0,0
213.8814612,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.642639249696,-0.642639249695861,0,0,0,0,0,0
213.8967403,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.657901288916,-0.657901288916321,0,0,0,0,0,0
213.9727196,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.733795749751,-0.733795749751152,0,0,0,0,0,0
213.9886488,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.749707163064,-0.74970716306413,0,0,0,0,0,0
214.0003997,"C8H9O2N1S2","CHONS","Lignin",1.12,0.25,0.25,0.25,53.175,0,0,213.761444941904,-0.761444941904216,8,9,2,1,2,0
214.0201385,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.781161701384,-0.781161701383809,0,0,0,0,0,0
214.0732358,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.834199712464,-0.834199712464255,0,0,0,0,0,0
214.1302211,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.891121382169,-0.891121382169217,0,0,0,0,0,0
214.1362423,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.897135858843,-0.897135858843484,0,0,0,0,0,0
214.1640099,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.924872453293,-0.924872453293261,0,0,0,0,0,0
214.2072268,"","","None",NA,NA,Inf,NA,NA,NA,NA,213.968041096917,-0.968041096916664,0,0,0,0,0,0
214.2940421,"","","None",NA,NA,Inf,NA,NA,NA,NA,214.054759458177,-0.0547594581771023,0,0,0,0,0,0
214.3121342,"","","None",NA,NA,Inf,NA,NA,NA,NA,214.072831356377,-0.0728313563766108,0,0,0,0,0,0
214.3171241,"","","None",NA,NA,Inf,NA,NA,NA,NA,214.07781568461,-0.0778156846097033,0,0,0,0,0,0
214.3745006,"","","None",NA,NA,Inf,NA,NA,NA,NA,214.135128117497,-0.135128117497231,0,0,0,0,0,0
214.4203434,"","","None",NA,NA,Inf,NA,NA,NA,NA,214.180919729017,-0.180919729017205,0,0,0,0,0,0
