"Mass","formula","HC","OC"
379.0312045,"C12H15O11N1P1",1.25,0.92
379.0318222,"C17H16O6S2",0.94,0.35
379.042805,"C16H16O5N2S2",1,0.31
379.0628883,"C12H16O12N2",1.33,1
379.0676272,"C13H19O10N1P1",1.46,0.77
379.0682054,"C18H20O5S2",1.11,0.28
379.0786848,"C12H19O9N3P1",1.58,0.75
379.0829009,"C17H19O7N1P1",1.12,0.41
379.0834552,"C22H20O2S2",0.91,0.09
379.086342,"C14H23O7N1S1P1",1.64,0.5
379.0874808,"C27H12O1N2",0.44,0.04
379.0890055,"C15H24O7S2",1.6,0.47
379.0937349,"C20H16O6N2",0.8,0.3
379.0943981,"C21H20O1N2S2",0.95,0.05
379.0993247,"C13H20O11N2",1.54,0.85
379.100645,"C14H24O6N2S2",1.71,0.43
379.1035368,"C18H20O9",1.11,0.5
379.1042446,"C19H24O4S2",1.26,0.21
379.1046743,"C19H24O4S2",1.26,0.21
379.1079314,"C15H26O7P2",1.73,0.47
379.122266,"C19H24O6S1",1.26,0.32
379.1228569,"C20H28O1S3",1.4,0.05
379.1255248,"C16H28O6S2",1.75,0.38
379.1264079,"C17H32O1S4",1.88,0.06
379.1334584,"C18H24O5N2S1",1.33,0.28
379.1345396,"C22H23O3N1P1",1.05,0.14
379.1404318,"C15H27O8N1P1",1.8,0.53
379.1408613,"C20H28O3S2",1.4,0.15
379.1510748,"C18H24O7N2",1.33,0.39
379.1545095,"C15H28O7N2S1",1.87,0.47
379.1585997,"C20H28O5S1",1.4,0.25
379.1606717,"C16H28O10",1.75,0.62
379.1769958,"C21H32O2S2",1.52,0.1
379.1909764,"C16H32O6N2S1",2,0.38
379.194945,"C21H32O4S1",1.52,0.19
379.1970674,"C17H32O9",1.88,0.53
379.2132834,"C17H35O6N1P1",2.06,0.35
379.2137041,"C22H36O1S2",1.64,0.05
379.2159263,"C18H36O6S1",2,0.33
379.9429483,"C11H10O9S2P1",0.91,0.82
379.9436476,"C9H19O1N1S7",2.11,0.11
380.0736833,"C15H15O9N3",1,0.6
380.0747702,"C24H15O2N1S1",0.62,0.08
380.0876748,"C14H22O10P1",1.57,0.71
380.0881427,"C14H22O10P1",1.57,0.71
380.0963521,"C21H19O4N1S1",0.9,0.19
380.2015159,"C19H31O3N3S1",1.63,0.16
380.2379955,"C20H35O2N3S1",1.75,0.1
380.8155668,"C9H2O5S6",0.22,0.56
380.9235197,"C11H10O7S4",0.91,0.64
380.9474837,"C16H4O6N2P2",0.25,0.38
381.0105815,"C11H13O12N1P1",1.18,1.09
381.0110983,"C12H17O7N1S2P1",1.42,0.58
381.0318047,"C13H18O9S2",1.38,0.69
381.0464182,"C16H14O11",0.88,0.69
381.0471301,"C17H18O6S2",1.06,0.35
381.0475189,"C17H18O6S2",1.06,0.35
381.048027,"C18H22O1S4",1.22,0.06
381.0659279,"C18H22O3S3",1.22,0.17
381.0669156,"C26H10O2N2",0.38,0.08
381.0786343,"C12H18O12N2",1.5,1
381.0794359,"C13H22O7N2S2",1.69,0.54
381.0801222,"C21H18O5S1",0.86,0.24
381.0830575,"C17H18O10",1.06,0.59
381.0836004,"C18H22O5S2",1.22,0.28
381.0842621,"C14H25O5N1S2P1",1.79,0.36
381.1020841,"C19H26O2S3",1.37,0.11
381.1030688,"C27H14O1N2",0.52,0.04
381.1046215,"C15H26O7S2",1.73,0.47
381.1052908,"C16H30O2S4",1.88,0.12
381.1150811,"C13H22O11N2",1.69,0.85
381.116585,"C22H22O4S1",1,0.18
381.1197474,"C14H25O9N1P1",1.79,0.64
381.1203212,"C19H26O4S2",1.37,0.21
381.1233753,"C15H28O7P2",1.87,0.47
381.1312267,"C18H26O3N2S2",1.44,0.17
381.1337827,"C14H26O8N2S1",1.86,0.57
381.1378978,"C19H26O6S1",1.37,0.32
381.1385535,"C20H30O1S3",1.5,0.05
381.1556551,"C19H26O8",1.37,0.42
381.1563568,"C20H30O3S2",1.5,0.15
381.1569618,"C16H33O3N1S2P1",2.06,0.19
381.159538,"C17H34O3S3",2,0.18
381.1741867,"C20H30O5S1",1.5,0.25
381.1926402,"C21H34O2S2",1.62,0.1
381.2126364,"C17H34O9",2,0.53
381.2288345,"C17H37O6N1P1",2.18,0.35
381.229425,"C22H38O1S2",1.73,0.05
381.9156795,"C12H3O10N1P2",0.25,0.83
382.0684485,"C18H13O7N3",0.72,0.39
382.0932169,"C20H17O7N1",0.85,0.35
382.0942318,"C21H21O2N1S2",1,0.1
382.1337813,"C22H24O4P1",1.09,0.18
382.1444331,"C17H25O5N3S1",1.47,0.29
382.1808134,"C18H29O4N3S1",1.61,0.22
382.8494202,"C10H8O2S7",0.8,0.2
382.8500171,"C10H8O2S7",0.8,0.2
382.9205673,"C10H8O10S3",0.8,1
382.9212,"C11H12O5S5",1.09,0.45
382.9222482,"C10H10O8S2P2",1,0.8
382.9407284,"C15H3O6N3S1P1",0.2,0.4
382.9411273,"C20H4O1N2S3",0.2,0.05
382.9525381,"C13H4O14",0.31,1.08
382.9531322,"C13H4O14",0.31,1.08
383.0256635,"C15H12O12",0.8,0.8
383.0264248,"C16H16O7S2",1,0.44
383.0268512,"C12H19O7N1S2P1",1.58,0.58
383.0272901,"C17H20O2S4",1.18,0.12
383.0415795,"C20H16O4S2",0.8,0.2
383.0505955,"C30H8O1",0.27,0.03
383.0620676,"C16H16O11",1,0.69
383.0628856,"C17H20O6S2",1.18,0.35
383.0636642,"C18H24O1S4",1.33,0.06
383.0779429,"C21H20O3S2",0.95,0.14
383.0818584,"C17H22O6P2",1.29,0.35
383.0941672,"C12H20O12N2",1.67,1
383.0984601,"C17H20O10",1.18,0.59
383.0991867,"C18H24O5S2",1.33,0.28
383.0996388,"C14H27O5N1S2P1",1.93,0.36
383.1071678,"C20H20O4N2S1",1,0.2
383.1076304,"C28H16O2",0.57,0.07
383.1171791,"C18H24O7S1",1.33,0.39
383.1178118,"C19H28O2S3",1.47,0.11
383.1186537,"C27H16O1N2",0.59,0.04
383.1325674,"C22H24O4S1",1.09,0.18
383.1345108,"C18H24O9",1.33,0.5
383.1354609,"C19H28O4S2",1.47,0.21
383.1359807,"C19H28O4S2",1.47,0.21
383.1437972,"C29H20O1",0.69,0.03
383.1442351,"C29H20O1",0.69,0.03
383.1535147,"C19H28O6S1",1.47,0.32
383.1542007,"C20H32O1S3",1.6,0.05
383.1556417,"C15H28O11",1.87,0.73
383.1718863,"C20H32O3S2",1.6,0.15
383.1723804,"C20H32O3S2",1.6,0.15
383.1870456,"C19H31O5N1P1",1.63,0.26
383.1900279,"C20H32O5S1",1.6,0.25
383.2076147,"C20H32O7",1.6,0.35
383.2083861,"C21H36O2S2",1.71,0.1
383.2445259,"C22H40O1S2",1.82,0.05
383.245003,"C22H40O1S2",1.82,0.05
383.9156061,"C9H7O10N1S3",0.78,1.11
384.0872308,"C15H19O7N3S1",1.27,0.47
384.1235781,"C16H23O6N3S1",1.44,0.38
384.1966314,"C26H27O2N1",1.04,0.08
384.8754817,"C8H6O6N2S5",0.75,0.75
384.9339838,"C13H8O8S1P2",0.62,0.62
384.9344075,"C13H8O8S1P2",0.62,0.62
384.9359981,"C10H10O10S3",1,1
384.9365697,"C10H10O10S3",1,1
384.9371129,"C11H14O5S5",1.27,0.45
384.9509316,"C13H6O12S1",0.46,0.92
384.9520328,"C13H8O10P2",0.62,0.77
385.021099,"C19H14O5S2",0.74,0.26
385.0419646,"C16H18O7S2",1.12,0.44
385.0429869,"C17H22O2S4",1.29,0.12
385.0572964,"C20H18O4S2",0.9,0.2
385.0756678,"C16H21O6N1S1P1",1.31,0.38
385.0761257,"C21H22O1S3",1.05,0.05
385.077264,"C16H18O11",1.12,0.69
385.0782485,"C12H21O11N1P1",1.75,0.92
385.0787829,"C17H22O6S2",1.29,0.35
385.0792668,"C18H26O1S4",1.44,0.06
385.0935925,"C21H22O3S2",1.05,0.14
385.096788,"C13H25O8N1S1P1",1.92,0.62
385.1071256,"C16H22O7N2S1",1.38,0.44
385.1117667,"C21H22O5S1",1.05,0.24
385.1141492,"C17H22O10",1.29,0.59
385.114834,"C18H26O5S2",1.44,0.28
385.1152196,"C18H26O5S2",1.44,0.28
385.1230047,"C20H22O4N2S1",1.1,0.2
385.1287124,"C13H26O9N2S1",2,0.69
385.1291496,"C21H22O7",1.05,0.33
385.1295836,"C21H22O7",1.05,0.33
385.1300187,"C22H26O2S2",1.18,0.09
385.1327846,"C18H26O7S1",1.44,0.39
385.1335021,"C19H30O2S3",1.58,0.11
385.1343296,"C27H18O1N2",0.67,0.04
385.1408046,"C20H22O6N2",1.1,0.3
385.1414603,"C21H26O1N2S2",1.24,0.05
385.1481119,"C22H26O4S1",1.18,0.18
385.1500395,"C18H26O9",1.44,0.5
385.1511464,"C19H30O4S2",1.58,0.21
385.1516621,"C15H33O4N1S2P1",2.2,0.27
385.169118,"C19H30O6S1",1.58,0.32
385.1698813,"C20H34O1S3",1.7,0.05
385.1711744,"C15H30O11",2,0.73
385.1844302,"C23H30O3S1",1.3,0.13
385.1868255,"C19H30O8",1.58,0.42
385.1877017,"C20H34O3S2",1.7,0.15
385.2239772,"C21H38O2S2",1.81,0.1
385.260382,"C22H42O1S2",1.91,0.05
385.2607764,"C22H42O1S2",1.91,0.05
386.1075372,"C24H20O3P1",0.83,0.12
386.1434766,"C21H25O4N1S1",1.19,0.19
386.1454459,"C17H25O9N1",1.47,0.53
386.1650927,"C22H28O4P1",1.27,0.18
386.1656263,"C22H28O4P1",1.27,0.18
386.1664388,"C14H29O11N1",2.07,0.79
386.1825893,"C14H32O8N2P1",2.29,0.57
386.2193053,"C20H37O2N1S2",1.85,0.1
386.9094914,"C16H4O6S3",0.25,0.38
386.9395552,"C16H8O2N2S4",0.5,0.12
386.9409454,"C11H4O12N2S1",0.36,1.09
386.9425989,"C20H4O5S2",0.2,0.25
386.9430784,"C20H4O5S2",0.2,0.25
386.9540726,"C19H4O4N2S2",0.21,0.21
387.0002117,"C18H12O6S2",0.67,0.33
387.0214764,"C15H16O8S2",1.07,0.53
387.0358743,"C18H12O10",0.67,0.56
387.0365515,"C19H16O5S2",0.84,0.26
387.0372392,"C15H19O5N1S2P1",1.27,0.33
387.0575723,"C11H19O12N1P1",1.73,1.09
387.0582383,"C12H23O7N1S2P1",1.92,0.58
387.0729125,"C20H20O4S2",1,0.2
387.0736453,"C16H23O4N1S2P1",1.44,0.25
387.090933,"C20H20O6S1",1,0.3
387.0917904,"C21H24O1S3",1.14,0.05
387.0931106,"C16H20O11",1.25,0.69
387.0941083,"C17H24O6S2",1.41,0.35
387.0949936,"C18H28O1S4",1.56,0.06
387.102148,"C19H20O5N2S1",1.05,0.26
387.1027706,"C27H16O3",0.59,0.11
387.1091854,"C16H23O8N1P1",1.44,0.5
387.1097022,"C17H27O3N1S2P1",1.59,0.18
387.112571,"C13H27O8N1S1P1",2.08,0.62
387.1200545,"C19H20O7N2",1.05,0.37
387.1231175,"C16H24O7N2S1",1.5,0.44
387.1277012,"C17H27O5N1S1P1",1.59,0.29
387.1297389,"C17H24O10",1.41,0.59
387.13054,"C18H28O5S2",1.56,0.28
387.1311653,"C14H31O5N1S2P1",2.21,0.36
387.1455318,"C17H27O7N1P1",1.59,0.41
387.1500014,"C27H20O1N2",0.74,0.04
387.1597253,"C17H28O6N2S1",1.65,0.35
387.1637326,"C22H28O4S1",1.27,0.18
387.1658585,"C18H28O9",1.56,0.5
387.1668802,"C19H32O4S2",1.68,0.21
387.1673042,"C19H32O4S2",1.68,0.21
387.1961142,"C18H32O5N2S1",1.78,0.28
387.2001414,"C23H32O3S1",1.39,0.13
387.2020699,"C19H32O8",1.68,0.42
387.2032852,"C20H36O3S2",1.8,0.15
387.2144999,"C19H36O2N2S2",1.89,0.11
387.2396487,"C21H40O2S2",1.9,0.1
387.9436318,"C12H7O10N1S2",0.58,0.83
387.9450009,"C16H6O8S1P1",0.38,0.5
387.9731784,"C11H7O11N3S1",0.64,1
387.973674,"C15H6O9N2P1",0.4,0.6
387.9742917,"C20H7O4N1S2",0.35,0.2
388.0063827,"C16H11O5N3S2",0.69,0.31
388.0866775,"C23H18O4P1",0.78,0.17
388.1181104,"C15H23O7N3S1",1.53,0.47
388.1186926,"C23H19O5N1",0.83,0.22
388.1324094,"C14H30O8S1P1",2.14,0.57
388.144378,"C21H26O5P1",1.24,0.24
388.1590642,"C21H27O4N1S1",1.29,0.19
388.1610234,"C17H27O9N1",1.59,0.53
388.1622035,"C18H31O4N1S2",1.72,0.22
388.1986414,"C19H35O3N1S2",1.84,0.16
388.9227927,"C20H6O1S4",0.3,0.05
388.969077,"C14H5O9N3P1",0.36,0.64
388.9698813,"C19H6O4N2S2",0.32,0.21
389.0055496,"C15H9O8N3P1",0.6,0.53
389.0151903,"C17H10O11",0.59,0.65
389.0160377,"C18H14O6S2",0.78,0.33
389.0169637,"C19H18O1S4",0.95,0.05
389.0361099,"C14H14O13",1,0.93
389.0370596,"C15H18O8S2",1.2,0.53
389.051506,"C18H14O10",0.78,0.56
389.0522641,"C19H18O5S2",0.95,0.26
389.0528859,"C15H21O5N1S2P1",1.4,0.33
389.070961,"C20H22O2S3",1.1,0.1
389.0717735,"C28H10O1N2",0.36,0.04
389.072663,"C15H18O12",1.2,0.8
389.0734261,"C16H22O7S2",1.38,0.44
389.0739395,"C12H25O7N1S2P1",2.08,0.58
389.0744445,"C17H26O2S4",1.53,0.12
389.0812803,"C18H18O6N2S1",1,0.33
389.0825335,"C22H17O4N1P1",0.77,0.18
389.0873453,"C11H22O11N2S1",2,1
389.087972,"C19H18O9",0.95,0.47
389.0885233,"C20H22O4S2",1.1,0.2
389.0891629,"C16H25O4N1S2P1",1.56,0.25
389.1068462,"C16H25O6N1S1P1",1.56,0.38
389.107503,"C21H26O1S3",1.24,0.05
389.1086361,"C16H22O11",1.38,0.69
389.1096268,"C12H25O11N1P1",2.08,0.92
389.1100989,"C17H26O6S2",1.53,0.35
389.1248975,"C21H26O3S2",1.24,0.14
389.1287727,"C17H28O6P2",1.65,0.35
389.138611,"C16H26O7N2S1",1.62,0.44
389.1392002,"C24H22O5",0.92,0.21
389.1429863,"C21H26O5S1",1.24,0.24
389.1451118,"C17H26O10",1.53,0.59
389.1458418,"C13H29O10N1P1",2.23,0.77
389.1463882,"C18H30O5S2",1.67,0.28
389.1572191,"C17H30O4N2S2",1.76,0.24
389.1613306,"C22H30O2S2",1.36,0.09
389.1651401,"C19H34O2S3",1.79,0.11
389.1793262,"C22H30O4S1",1.36,0.18
389.1813706,"C18H30O9",1.67,0.5
389.1824599,"C19H34O4S2",1.79,0.21
389.2157478,"C23H34O3S1",1.48,0.13
389.2187485,"C20H38O3S2",1.9,0.15
389.9140586,"C14H5O3N3S4",0.36,0.21
389.9736578,"C15H5O12N1",0.33,0.8
389.9744852,"C11H8O12N2P1",0.73,1.09
389.9886595,"C11H9O11N3S1",0.82,1
389.9894607,"C19H5O9N1",0.26,0.47
389.9899231,"C20H9O4N1S2",0.45,0.2
390.0027199,"C10H16O12S1P1",1.6,1.2
390.0649567,"C18H17O7N1S1",0.94,0.39
390.066184,"C22H16O5P1",0.73,0.23
390.1019396,"C19H21O6N1S1",1.11,0.32
390.1026554,"C23H20O4P1",0.87,0.17
390.1667454,"C19H25O6N3",1.32,0.32
390.1929382,"C22H33O1N1S2",1.5,0.05
390.89384,"C9H12O5S6",1.33,0.56
390.9162026,"C14H4O6N2S3",0.29,0.43
390.9254792,"C12H8O9S3",0.67,0.75
390.9855949,"C19H8O4N2S2",0.42,0.21
391.0307778,"C17H12O11",0.71,0.65
391.0315436,"C18H16O6S2",0.89,0.33
391.0319599,"C14H19O6N1S2P1",1.36,0.43
391.0323874,"C19H20O1S4",1.05,0.05
391.0435572,"C25H12O3S1",0.48,0.12
391.044024,"C21H15O3N1S1P1",0.71,0.14
391.0451917,"C13H16O10N2S1",1.23,0.77
391.0493924,"C18H16O8S1",0.89,0.44
391.0502964,"C19H20O3S3",1.05,0.16
391.0509373,"C27H8O2N2",0.3,0.07
391.0525433,"C15H20O8S2",1.33,0.53
391.0672756,"C18H16O10",0.89,0.56
391.0679118,"C19H20O5S2",1.05,0.26
391.0868583,"C20H24O2S3",1.2,0.1
391.0875473,"C28H12O1N2",0.43,0.04
391.0879816,"C15H20O12",1.33,0.8
391.0888396,"C11H23O12N1P1",2.09,1.09
391.1003818,"C15H24O6N2S2",1.6,0.4
391.1009261,"C23H20O4S1",0.87,0.17
391.1034685,"C19H20O9",1.05,0.47
391.1042654,"C20H24O4S2",1.2,0.2
391.1079143,"C16H26O7P2",1.62,0.44
391.1178173,"C15H24O8N2S1",1.6,0.53
391.1222182,"C20H24O6S1",1.2,0.3
391.123006,"C21H28O1S3",1.33,0.05
391.1406592,"C21H28O3S2",1.33,0.14
391.1413169,"C17H31O3N1S2P1",1.82,0.18
391.1546789,"C16H28O7N2S1",1.75,0.44
391.1586738,"C21H28O5S1",1.33,0.24
391.1607172,"C17H28O10",1.65,0.59
391.1615744,"C18H32O5S2",1.78,0.28
391.1770064,"C22H32O2S2",1.45,0.09
391.1802735,"C19H36O2S3",1.89,0.11
391.1806817,"C19H36O2S3",1.89,0.11
391.1909748,"C17H32O6N2S1",1.88,0.35
391.195017,"C22H32O4S1",1.45,0.18
391.1969979,"C18H32O9",1.78,0.5
391.1982327,"C19H36O4S2",1.89,0.21
391.263314,"C19H40O4N2S1",2.11,0.21
391.8967171,"C10H7O4N3S5",0.7,0.4
391.911211,"C13H3O6N3S3",0.23,0.46
391.9845669,"C23H7O2N1S2",0.3,0.09
391.9865835,"C11H11O9N3S2",1,0.82
391.9870575,"C19H7O7N1S1",0.37,0.37
392.029217,"C13H15O11N1S1",1.15,0.85
392.0819264,"C22H18O5P1",0.82,0.23
392.147048,"C19H27O2N3S2",1.42,0.11
392.1653264,"C19H27O4N3S1",1.42,0.21
392.2087784,"C22H35O1N1S2",1.59,0.05
392.8697614,"C10H4O9S2P2",0.4,0.9
392.8883694,"C12H10O3S6",0.83,0.25
392.8962116,"C14H6O2N2S5",0.43,0.14
392.901499,"C7H10O7N2S5",1.43,1
392.9022073,"C10H5O10N1S2P1",0.5,1
392.91333,"C9H5O9N3S2P1",0.56,1
392.9141456,"C13H4O7N2S1P2",0.31,0.54
392.9597568,"C13H14O6S4",1.08,0.46
392.9603553,"C12H12O9S1P2",1,0.75
392.9614296,"C17H5O5N3S1P1",0.29,0.29
393.0085643,"C21H14O2S3",0.67,0.1
393.0108574,"C17H14O7S2",0.82,0.41
393.0445685,"C22H18O1S3",0.82,0.05
393.0464522,"C17H14O11",0.82,0.65
393.0472426,"C18H18O6S2",1,0.33
393.0478462,"C19H22O1S4",1.16,0.05
393.0585129,"C17H18O5N2S2",1.06,0.29
393.0657883,"C19H22O3S3",1.16,0.16
393.06669,"C27H10O2N2",0.37,0.07
393.0787232,"C13H18O12N2",1.38,0.92
393.0828536,"C18H18O10",1,0.56
393.0836302,"C19H22O5S2",1.16,0.26
393.0842591,"C15H25O5N1S2P1",1.67,0.33
393.0862817,"C15H22O10S1",1.47,0.67
393.0874017,"C15H24O8P2",1.6,0.53
393.0974337,"C14H22O9N2S1",1.57,0.64
393.1022128,"C20H26O2S3",1.3,0.1
393.1030058,"C28H14O1N2",0.5,0.04
393.1056458,"C17H30O2S4",1.76,0.12
393.1160734,"C15H26O6N2S2",1.73,0.4
393.1168972,"C23H22O4S1",0.96,0.17
393.1198289,"C20H26O4S2",1.3,0.2
393.1341307,"C23H22O6",0.96,0.26
393.1378424,"C20H26O6S1",1.3,0.3
393.1386626,"C21H30O1S3",1.43,0.05
393.1399176,"C16H26O11",1.62,0.69
393.1556434,"C20H26O8",1.3,0.4
393.1563923,"C21H30O3S2",1.43,0.14
393.1569018,"C17H33O3N1S2P1",1.94,0.18
393.1703466,"C16H30O7N2S1",1.88,0.44
393.174203,"C21H30O5S1",1.43,0.24
393.1762994,"C17H30O10",1.76,0.59
393.192142,"C21H30O7",1.43,0.33
393.1927703,"C22H34O2S2",1.55,0.09
393.1960068,"C19H38O2S3",2,0.11
393.2107538,"C22H34O4S1",1.55,0.18
393.2126271,"C18H34O9",1.89,0.5
393.2290473,"C23H38O1S2",1.65,0.04
393.242902,"C18H38O5N2S1",2.11,0.28
393.2798557,"C27H38O2",1.41,0.07
393.8938187,"C9H5O7N3S4",0.56,0.78
393.8946223,"C10H9O2N3S6",0.9,0.2
393.9017666,"C10H7O8N1S2P2",0.7,0.8
393.9444533,"C13H5O8N3S2",0.38,0.62
393.9450594,"C14H9O3N3S4",0.64,0.21
393.9456513,"C17H4O6N2S1P1",0.24,0.35
393.954521,"C11H9O11N1S2",0.82,1
393.9551319,"C15H8O9S1P1",0.53,0.6
394.1183803,"C19H24O7P1",1.26,0.37
394.1541774,"C16H29O8N1S1",1.81,0.5
394.8926985,"C13H4O5N2S4",0.31,0.38
394.8992125,"C14H4O8S3",0.29,0.57
394.9104163,"C13H4O7N2S3",0.31,0.54
394.9114153,"C14H8O2N2S5",0.57,0.14
394.9261294,"C17H4O4N2S3",0.24,0.24
395.0258776,"C16H12O12",0.75,0.75
395.0266659,"C17H16O7S2",0.94,0.41
395.0273688,"C18H20O2S4",1.11,0.11
395.0416572,"C21H16O4S2",0.76,0.19
395.0581124,"C12H16O13N2",1.33,1.08
395.0603594,"C22H20O1S3",0.91,0.05
395.0620613,"C17H16O11",0.94,0.65
395.0629049,"C18H20O6S2",1.11,0.33
395.0634495,"C14H23O6N1S2P1",1.64,0.43
395.0785522,"C18H23O3N1S2P1",1.28,0.17
395.0814752,"C19H24O3S3",1.26,0.16
395.0818958,"C18H22O6P2",1.22,0.33
395.0824176,"C27H12O2N2",0.44,0.07
395.0828792,"C14H20O13",1.43,0.93
395.0888825,"C16H19O7N3P1",1.19,0.44
395.0944995,"C13H20O12N2",1.54,0.92
395.0958403,"C22H20O5S1",0.91,0.23
395.0984693,"C18H20O10",1.11,0.56
395.0993379,"C19H24O5S2",1.26,0.26
395.0998672,"C15H27O5N1S2P1",1.8,0.33
395.1171885,"C19H24O7S1",1.26,0.37
395.1179705,"C20H28O2S3",1.4,0.1
395.119255,"C15H24O12",1.6,0.8
395.132891,"C19H27O4N1S1P1",1.42,0.21
395.1348538,"C19H24O9",1.26,0.47
395.1356988,"C20H28O4S2",1.4,0.2
395.1535075,"C20H28O6S1",1.4,0.3
395.1543449,"C21H32O1S3",1.52,0.05
395.1555117,"C16H28O11",1.75,0.69
395.1688194,"C24H28O3S1",1.17,0.12
395.1714338,"C20H28O8",1.4,0.4
395.1721434,"C21H32O3S2",1.52,0.14
395.1898947,"C21H32O5S1",1.52,0.24
395.1919805,"C17H32O10",1.88,0.59
395.2076964,"C21H32O7",1.52,0.33
395.2084573,"C22H36O2S2",1.64,0.09
395.22626,"C22H36O4S1",1.64,0.18
395.2448477,"C23H40O1S2",1.74,0.04
395.8921488,"C8H5O8N3S2P2",0.62,1
395.8949059,"C13H3O8N1S3",0.23,0.62
395.8991139,"C11H11O3N1S6",1,0.27
395.9311205,"C14H7O7N1S3",0.5,0.5
395.9414841,"C12H3O11N3S1",0.25,0.92
395.9523484,"C14H6O12P1",0.43,0.86
395.9968364,"C22H7O5N1S1",0.32,0.23
395.9976865,"C18H10O5N2S1P1",0.56,0.28
395.9982879,"C26H6O3P1",0.23,0.12
396.0455223,"C30H7O1N1",0.23,0.03
396.04597,"C13H18O12P1",1.38,0.92
396.0463885,"C13H18O12P1",1.38,0.92
396.0954083,"C22H22O3S1P1",1,0.14
396.1012477,"C15H26O8S1P1",1.73,0.53
396.105706,"C17H23O4N3S2",1.35,0.24
396.1133655,"C22H22O5P1",1,0.23
396.1166122,"C19H26O5S1P1",1.37,0.26
396.1344741,"C19H26O7P1",1.37,0.37
396.1496325,"C23H26O4P1",1.13,0.17
396.1600597,"C18H27O5N3S1",1.5,0.28
396.1965816,"C27H27O2N1",1,0.07
396.1972518,"C27H27O2N1",1,0.07
396.2175888,"C16H35O6N3S1",2.19,0.38
396.8908534,"C13H6O3N2S5",0.46,0.23
396.8932096,"C9H6O8N2S4",0.67,0.89
396.9416408,"C17H6O4N2S3",0.35,0.24
396.9507676,"C14H6O12S1",0.43,0.86
396.9563348,"C16H5O6N3S1P1",0.31,0.38
396.9624423,"C14H10O6N2S3",0.71,0.43
397.0209503,"C20H14O5S2",0.7,0.25
397.0413854,"C16H14O12",0.88,0.75
397.0422361,"C17H18O7S2",1.06,0.41
397.0428227,"C18H22O2S4",1.22,0.11
397.0572712,"C21H18O4S2",0.86,0.19
397.0577995,"C17H21O4N1S2P1",1.24,0.24
397.0708254,"C16H18O8N2S1",1.12,0.5
397.0737883,"C12H18O13N2",1.5,1.08
397.0762201,"C22H22O1S3",1,0.05
397.0777564,"C17H18O11",1.06,0.65
397.0786236,"C18H22O6S2",1.22,0.33
397.0791929,"C14H25O6N1S2P1",1.79,0.43
397.0870357,"C28H14O3",0.5,0.11
397.0877021,"C24H17O3N1P1",0.71,0.12
397.0971645,"C19H26O3S3",1.37,0.16
397.1015382,"C24H18O2N2S1",0.75,0.08
397.1038186,"C20H18O7N2",0.9,0.35
397.1100441,"C13H22O12N2",1.69,0.92
397.1138514,"C18H22O10",1.22,0.56
397.1149312,"C19H26O5S2",1.37,0.26
397.118824,"C15H28O8P2",1.87,0.53
397.1195661,"C24H18O4N2",0.75,0.17
397.1229082,"C21H22O4N2S1",1.05,0.19
397.1329379,"C19H26O7S1",1.37,0.37
397.1336865,"C20H30O2S3",1.5,0.1
397.1344879,"C28H18O1N2",0.64,0.04
397.1482059,"C23H26O4S1",1.13,0.17
397.1505841,"C19H26O9",1.37,0.47
397.1513702,"C20H30O4S2",1.5,0.2
397.1519251,"C16H33O4N1S2P1",2.06,0.25
397.1595192,"C30H22O1",0.73,0.03
397.169171,"C20H30O6S1",1.5,0.3
397.1699894,"C21H34O1S3",1.62,0.05
397.1711707,"C16H30O11",1.88,0.69
397.1845377,"C24H30O3S1",1.25,0.12
397.1868893,"C20H30O8",1.5,0.4
397.1877995,"C21H34O3S2",1.62,0.14
397.2056173,"C21H34O5S1",1.62,0.24
397.2234132,"C21H34O7",1.62,0.33
397.22416,"C22H38O2S2",1.73,0.09
397.2287133,"C27H30O1N2",1.11,0.04
397.2604245,"C23H42O1S2",1.83,0.04
397.9281887,"C13H5O10N1S2",0.38,0.77
397.9867182,"C15H12O9S1P1",0.8,0.6
398.0967483,"C23H17O2N3S1",0.74,0.09
398.0983147,"C14H24O11P1",1.71,0.79
398.1063942,"C21H21O5N1S1",1,0.24
398.1080542,"C25H20O3P1",0.8,0.12
398.1090526,"C17H21O10N1",1.24,0.59
398.1099241,"C13H24O10N2P1",1.85,0.77
398.1105982,"C14H28O5N2S2P1",2,0.36
398.1463588,"C19H29O4N1S2",1.53,0.21
398.1830793,"C20H33O3N1S2",1.65,0.15
398.1895895,"C17H36O6S1P1",2.12,0.35
398.2188555,"C16H36O7N2P1",2.25,0.44
398.2194365,"C21H37O2N1S2",1.76,0.1
398.2308286,"C20H37O1N3S2",1.85,0.05
398.8589699,"C13H4O5S5",0.31,0.38
398.8855626,"C16H4O1N2S5",0.25,0.06
398.8877596,"C12H4O6N2S4",0.33,0.5
398.8887246,"C13H8O1N2S6",0.62,0.08
398.8915591,"C12H3O9N1S2P1",0.25,0.75
399.020829,"C15H12O13",0.8,0.87
399.021594,"C16H16O8S2",1,0.5
399.0358417,"C19H12O10",0.63,0.53
399.036517,"C20H16O5S2",0.8,0.25
399.0554453,"C21H20O2S3",0.95,0.1
399.0569675,"C16H16O12",1,0.75
399.0577708,"C17H20O7S2",1.18,0.41
399.0582627,"C13H23O7N1S2P1",1.77,0.54
399.0586618,"C18H24O2S4",1.33,0.11
